"City","geom","Incoming","Outgoing","Risk"
"Mankato","0101000020E610000074E7B8C0737E57C04B36AE48D4154640",17,25,0.004752834974794732
"Mankato","0101000020E61000002666C9C75C7B57C082F317A9CB1E4640",17,25,0.004752834974794732
"Mankato","0101000020E61000009C081C070E8157C03D80D31E1B194640",17,25,0.004752834974794732
"Stillwater","0101000020E610000089B3C8FB353557C0D304BC8B50874640",23,26,0.0025408508538940174
"Skyline","0101000020E6100000378E117B2D8257C002C90459FE114640",8,5,0.0014782102142751248
"Hastings","0101000020E610000047E88AE1A83657C0AAC6C7FA975D4640",22,26,0.0033233624800405176
"Hastings","0101000020E6100000586C3F7C9C3657C01573857062604640",22,26,0.0033233624800405176
"Owatonna","0101000020E6100000EC6F95E5C64E57C004ADAB45AF0B4640",4,4,0.0010392334187942468
"Marble","0101000020E61000000F3B6819D55257C061623DACF4A94740",0,0,0.00026927537705485606
"Floodwood","0101000020E6100000595E058EB33A57C0AA17523952754740",0,0,0.0002069635515957133
"Detroit Lakes","0101000020E61000006B36A79C35F657C01B0A620B50674740",0,0,0.00034731879879142894
"Waverly","0101000020E6100000700F148FED7D57C038A7E0014B884640",9,19,0.0015431420439339493
"Taylors Falls","0101000020E61000001A3817FB852A57C079CF40CBB9B44640",1,3,0.00045748995486930564
"Sauk Rapids","0101000020E610000064E0B474D48957C043843A7080CC4640",6,7,0.0011180836528572314
"Thief River Falls","0101000020E6100000841A6078630B58C00E733FC9350E4840",0,0,0.0003606848286580695
"Swanville","0101000020E61000003C9E11FC4DA957C00B68950D5AF44640",1,3,0.0014120637278078121
"Swanville","0101000020E6100000419FE810D7A857C000BAAEA256F54640",1,3,0.0014120637278078121
"Bertha","0101000020E6100000706E0020F4C357C0D154595730224740",0,0,0.00041039006644408565
"Grey Eagle","0101000020E61000005C90C8A9F1AF57C092DF063E82E94640",3,3,0.0006955734898148845
"Rushford","0101000020E6100000995432173AF056C079A4780216E84540",3,6,0.0007819405376563529
"Vining","0101000020E6100000EEA18AA03DE257C067B7C50A85214740",0,0,0.0003774159964228714
"Ottertail","0101000020E610000007E1D01F15E457C085ACF73A9C364740",0,0,0.00036336439435533113
"Lake City","0101000020E6100000F6E433DE801257C0995676127F3B4640",7,10,0.001159197904035549
"Lake City","0101000020E610000047E1FEE9C11157C06C6E39DD6C384640",7,10,0.001159197904035549
"Crystal","0101000020E61000006A47ECCA085757C01FC64C65D3844640",69,40,0.006545737941067739
"Lake Wilson","0101000020E6100000DB51BF131DFD57C0910C7E946CFF4540",0,0,0.0004595033060027815
"Hill City","0101000020E61000002AC92952356657C07D32A000B37D4740",0,0,0.0002079119340939345
"Hallock","0101000020E610000025A8590E523C58C0D743A65BFB624840",0,0,0.0002532286274988758
"Sedan","0101000020E6100000B1F113EFB0CF57C0415DBC2401CA4640",3,0,0.0005306419140612206
"Olivia","0101000020E610000062140D4FD1BF57C0FF12013474634640",1,0,0.0008886190669850368
"Bethel","0101000020E6100000D117AD23595157C0C5320EE27EB34640",10,21,0.0014471852900374833
"Wrenshall","0101000020E61000001C17D214951857C0B60EF3A7924F4740",0,0,0.00027659670124679115
"Nowthen","0101000020E61000002B38C83BC55C57C0346BB8E7C8AB4640",7,9,0.001668152124676153
"Lengby","0101000020E61000003DC383979CE857C06F4B22D1F6C14740",0,0,0.0002767779406289053
"Osseo","0101000020E61000008FF9E1108E5957C0BFDED0B4168F4640",39,45,0.005002468716139806
"Stewart","0101000020E610000048B3F514289F57C0A79700289C5C4640",3,7,0.0007973763268646059
"Ham Lake","0101000020E6100000AA122C610C4D57C0064DAE6294A04640",26,31,0.0026600276921581968
"Alpha","0101000020E610000053861290BFB757C085F1A7E59CD14540",1,0,0.0004793350277240178
"Elba","0101000020E61000003AB1DC1E280157C0FE25C3910F0B4640",4,2,0.000855527314302956
"Avon","0101000020E6100000AAFCB54B819D57C005B5419416CE4640",7,0,0.0008562133224231491
"Halma","0101000020E61000009E70D61E392658C052E547387A544840",0,0,0.00022807869164196207
"Breckenridge","0101000020E610000036E85BFE6B2558C012B7B4E109224740",0,0,0.00039673789984807575
"Fosston","0101000020E61000006DD26D6382F057C0DF702DF6F9CA4740",0,0,0.0003155188008741719
"Lewiston","0101000020E61000001B8E12DFA5F756C0FFF544F7BDFD4540",3,6,0.0006883258068158282
"Oronoco","0101000020E6100000402FD5FF8E2257C0E6A650BB6E144640",5,10,0.0010165597479880758
"Jackson","0101000020E61000003503EE4F4EBF57C083AA742E18D04540",0,0,0.00043611718122488154
"Lyle","0101000020E6100000D05D3E393D3C57C08B7EB887BFC04540",3,1,0.0004540109650437332
"Lakefield","0101000020E6100000FDC235BFD8CA57C0EF0A9DBCC8D64540",0,0,0.0004301582308108625
"Blue Earth","0101000020E61000006270EBBC6D8657C09EF8BAE508D24540",1,1,0.0007233484292344637
"Wadena","0101000020E6100000A8FBBB5E39C857C006675DBDEE384740",0,0,0.0007932359821040991
"Wadena","0101000020E6100000946B89F835CA57C0FE91A18991384740",0,0,0.0007932359821040991
"Raymond","0101000020E6100000FF80072921CF57C042922FA359824640",3,5,0.0015758562710817116
"Raymond","0101000020E6100000A13A3908EACF57C055A4DFAB39834640",3,5,0.0015758562710817116
"Ghent","0101000020E61000009018005A1EF957C06628E3F77B414640",1,0,0.0008113811256572576
"Cromwell","0101000020E6100000C01B592EE03757C0B6A585C5F9564740",0,0,0.00019929681214407704
"Garfield","0101000020E610000073B54922A6DF57C0D35265612AF84640",0,0,0.00019351666132552963
"Kiester","0101000020E6100000A723D258846D57C02651F475ABC44540",0,0,0.0005820548681318382
"Saint Marys Point","0101000020E6100000C56DFBC34C3157C046BFCD8ED8744640",23,22,0.00254536670980275
"Ellendale","0101000020E61000003B6A3C51285357C0150A294BB5EF4540",0,0,0.0007812289745534278
"Twin Lakes","0101000020E610000098DF481B1B5B57C08ADFF06BCCC74540",2,0,0.000563824764332994
"Felton","0101000020E6100000338771075F2058C071AA32F596894740",0,0,0.00037552271469716277
"Fairfax","0101000020E61000000FD67C5748AE57C006CEA7D7A0434640",7,11,0.0008853253819018674
"Villard","0101000020E61000002487D75535D157C08408511E5ADB4640",1,2,0.00023806209659252997
"Bejou","0101000020E61000004EFD2B1F41FE57C00947A2A3B1B84740",0,0,0.00029009454804593656
"Bruno","0101000020E610000024E1C4EFC12A57C0764C8408F8234740",1,1,0.0003726163715920164
"Clontarf","0101000020E6100000299D8DA852EB57C0206C1FAF3FB04640",1,0,0.0006300928819003706
"Williams","0101000020E61000006175FEE902BD57C098C25C424C624840",0,0,7.233072955106166e-05
"Wendell","0101000020E61000004B54D5C5730658C048E28A9C98044740",0,0,0.0004632122138536693
"Lake Bronson","0101000020E6100000610F3267802A58C01289FE80B95D4840",0,0,0.0002609082790160724
"Genola","0101000020E6100000411A03E4388757C03EF336049AFB4640",1,3,0.0007226507616971172
"Iron Junction","0101000020E61000001C8D218EF52657C0B37983599DB54740",0,0,0.00020364572323504308
"Nashwauk","0101000020E610000097C6EABCA84A57C0309A677DB1B04740",0,0,0.00017939000335703357
"Lilydale","0101000020E61000006E62C230584857C0B7C907CA6E744640",43,30,0.004507032136191101
"Beltrami","0101000020E6100000BE825C09BB2158C0573C986B71C54740",0,0,0.00038794970197305776
"Butterfield","0101000020E61000001CA18485CFB257C0E65071B2ACFA4540",7,3,0.000930366336043015
"Kennedy","0101000020E6100000383E3D1C493A58C0FAC85DAA6A524840",0,0,0.0002634909206029536
"Moorhead","0101000020E6100000C8380523BD2F58C000984999086F4740",0,0,0.0005777790044559591
"Becker","0101000020E6100000CE6CD37A157857C0D75751580CB14640",5,2,0.0008293885017555915
"Crosslake","0101000020E6100000EEBBAD58008657C0B77EC0E35C564740",0,0,0.0004061779255190055
"Albany","0101000020E6100000CD5CB82C54A457C098AFCB7D69D04640",4,6,0.0008711415036279746
"Saint Martin","0101000020E610000017B5D6BEBAAA57C084A860315BC04640",1,3,0.0007224349504907829
"Vernon Center","0101000020E6100000AA55F39BA98A57C0BB677D3242FB4540",4,5,0.0009513678882495857
"Silver Lake","0101000020E6100000906EE210B28C57C0D7B2D86FBC734640",5,10,0.0009078879619315124
"New Richland","0101000020E6100000DC7A2D9D9C5F57C0D8DC560A6AF24540",5,4,0.0008723755938443372
"Rockford","0101000020E6100000CC377110976E57C07CF983862D8B4640",38,47,0.004825191207543134
"Rockford","0101000020E610000001968C5FD66F57C0F1F04AB6D68B4640",38,47,0.004825191207543134
"Trosky","0101000020E61000007873D48C0F1058C0BE6F3BAEB6F14540",0,0,0.00036149890452227585
"Florence","0101000020E61000002B29B9F7500358C0D0E2C8F45C1E4640",4,1,0.0004945818312792661
"Longville","0101000020E61000006750B819958D57C05C5465B16A7E4740",0,0,0.000254571876051724
"Mendota","0101000020E6100000D0B15937424A57C025737A6490714640",26,45,0.004485905374136948
"Odin","0101000020E61000003815F4A089AF57C038EB905C02EF4540",3,3,0.0008860663354501492
"Centerville","0101000020E6100000A3317D65754357C049004AAEFE944640",28,31,0.0031492510181906205
"Bayport","0101000020E610000021FDE6B91B3257C000570B9722824640",20,21,0.002265853319843046
"Funkley","0101000020E61000007D1B1AB14C9B57C007BC2AA496E44740",0,0,0.00010994040461868072
"Tamarack","0101000020E6100000CB34DC53004857C0F7CECBFA93534740",0,0,0.00020299001695446047
"Cleveland","0101000020E6100000518C6289747557C078EE4CA96B294640",5,4,0.0012218925793813992
"Saint Vincent","0101000020E61000001EE3064E7B4E58C06EA087FF137C4840",0,0,0.0001036727578405042
"Federal Dam","0101000020E6100000F887CA2C058E57C09239C446CF9E4740",0,0,0.00020390220300900894
"Goodridge","0101000020E6100000109F2A6672F357C0294E816B74124840",0,0,0.00022038628664092227
"Sunfish Lake","0101000020E61000003DEABD37084657C0CAD7BFEFA66F4640",43,37,0.003700571856294007
"Clements","0101000020E610000020B2F42081C357C00B9CFA49A6304640",6,2,0.0009687554650882232
"Boy River","0101000020E6100000E8DFE268E48757C0A1CF727A5E954740",0,0,0.0002238304507685671
"Sanborn","0101000020E6100000395578D04CC857C01D8D7A80D81A4640",2,1,0.0007751069521272019
"Staples","0101000020E6100000B7F7AF457BB357C0E9693A5861304740",0,0,0.0008962402774905714
"Staples","0101000020E61000000F1AE1CE23B357C0B31A7182F42D4740",0,0,0.0008962402774905714
"New Hope","0101000020E610000003845818C25857C048618970CD844640",61,56,0.006175063155862994
"Minneiska","0101000020E61000002DF82A65AAF756C0F65E0B0F7E184640",12,11,0.0015162073583369902
"Minneiska","0101000020E6100000B9CEAB482DF856C01E0BD46B82194640",12,11,0.0015162073583369902
"Motley","0101000020E6100000ACF3C43B69A857C045D33C3BA02B4740",3,2,0.0009547846304791181
"Motley","0101000020E61000005EA2A2F038A957C0D7A384E5BC2A4740",3,2,0.0009547846304791181
"Trommald","0101000020E61000006A3320EAFE8057C0F5F82523BA404740",0,0,0.0005231041928672414
"Eyota","0101000020E61000000AF29E29DC0E57C00623FD0F81FE4540",3,5,0.0006712196651546223
"Madison","0101000020E6100000DD777B151F0C58C0B1CAB051C3814640",1,7,0.0006373980731764587
"Mendota Heights","0101000020E61000006634F44DFB4857C09C9ED962D6704640",44,36,0.004525980014402535
"Minneapolis","0101000020E6100000340567FF225157C03D300334567B4640",118,122,0.013137952004166682
"Glenville","0101000020E61000007DA82550ED5157C0E0BC44995FC94540",1,3,0.0005905546630267638
"Saint Augusta","0101000020E61000005D9F1F54C58C57C08387CEA88FB94640",4,10,0.0006976742158320015
"South Saint Paul","0101000020E6100000811F2C0BA04257C00E24AEB19F714640",41,41,0.004064721976402045
"Hermantown","0101000020E61000009816E9D8660F57C024A997B823674740",0,0,0.00021980335127157446
"Oakdale","0101000020E61000009BC03449B33D57C097A7D88F6A7E4640",26,36,0.0035618041523576985
"New Munich","0101000020E6100000B42E3CEA28B057C0C322EB30BCD04640",2,4,0.0008206447526461328
"Brooklyn Park","0101000020E6100000F475DB246C5657C0A864FDD33C8E4640",56,60,0.006841282396013357
"Appleton","0101000020E6100000B40CA66C7B0158C030CB04838F994640",1,1,0.0007396862672982627
"Dakota","0101000020E61000001EEB659F1AD756C0F7E76ADEBAF44540",9,4,0.0005847076667676243
"Delano","0101000020E610000053A359CFBF7257C05A395C0BE5844640",26,20,0.0022209220230940937
"Clarkfield","0101000020E61000004849A742B2F357C0A14103172D654640",3,0,0.000768548801456461
"Gaylord","0101000020E61000003E21D6D9A38D57C0FAB80EDC24474640",4,6,0.0009062171131569976
"Eden Prairie","0101000020E6100000B963E668695D57C0302052D5A56C4640",37,43,0.0045023373937403645
"Glenwood","0101000020E61000005FF28B225DD757C092B8263F7BD34640",2,0,0.0002578551030180504
"Big Lake","0101000020E61000003D1779FF976F57C06C3FD1F4BAAB4640",12,11,0.0011106800069443222
"Brooten","0101000020E6100000ED8F49847DC857C0C0738CCBB9C04640",3,5,0.0011669107662338036
"Brooten","0101000020E61000000165DCE569C757C0BA14444206C04640",3,5,0.0011669107662338036
"Braham","0101000020E610000024A0A05AF74A57C0EC7123565EDC4640",3,6,0.0011963567450763363
"Braham","0101000020E61000003B42510D324B57C0D7A7C979B9DD4640",3,6,0.0011963567450763363
"Luverne","0101000020E6100000FA63195DB50D58C0FAD5ECD9A6D34540",1,1,0.0003858191324135032
"Taconite","0101000020E610000073E01E670C5857C0513CEF616FAA4740",0,0,0.00024473794900809197
"Cold Spring","0101000020E6100000E4659A4C759B57C05D57D3DEA1BA4640",4,0,0.0007554453834364491
"Worthington","0101000020E6100000750B5F9C5BE657C0E393759560D04540",0,0,0.0004114973595128634
"Rogers","0101000020E61000002C915FB7036557C011251683E0974640",27,26,0.003150335300530759
"Boyd","0101000020E6100000743F9C44ABF957C06E8B643CF66C4640",7,4,0.0007486799672711957
"Belgrade","0101000020E6100000A208E97EFCBF57C027CB58B0AFB94640",0,0,0.0006595167910578193
"Westport","0101000020E6100000F2086C05C1CA57C09131D88A76DB4640",1,3,0.000563291268191786
"Verndale","0101000020E610000097E3A847C7C057C0E3733929CC324740",1,0,0.0004221765527630198
"Whalan","0101000020E6100000C0840B5221FB56C0802504E0F3DD4540",4,9,0.0007933186273708609
"Dent","0101000020E610000050823E74FDED57C04705B7AFBC464740",0,0,0.0003867276627707208
"Littlefork","0101000020E61000000078FF94B56357C0D6CBDB58BD324840",0,0,4.3927121668787134e-05
"Sargeant","0101000020E6100000AE5AD4563E3357C055D1BD3D20E74540",1,6,0.0005619071682584431
"Silver Bay","0101000020E610000064E5A2DDC2D156C0A9E6304E89A54740",0,0,8.871505673868745e-05
"Wanda","0101000020E610000010A73773A2CD57C02912833C4F284640",4,3,0.000980490108456877
"Ortonville","0101000020E61000005C936223441C58C0140677149EA64640",2,2,0.0004836902052114033
"Tonka Bay","0101000020E61000008D8F1A05BC6557C0B1D0F2CA25754640",48,43,0.00452257986565869
"Upsala","0101000020E6100000B7AB9BA24FA457C0CDF79E20AEE74640",4,3,0.0007433807964500807
"Russell","0101000020E61000003880A6BFA2FC57C0360A9576F1284640",0,0,0.0005440942168736925
"Montevideo","0101000020E6100000AFFC8F59C7ED57C05E9E9DA1A7794640",4,4,0.000867042513908961
"Revere","0101000020E61000005AEE135D1DD757C0D2CCAC0A5C1C4640",1,1,0.0009055553720448706
"Stephen","0101000020E6100000B102CE9C1B3858C0B6B7A986E5394840",0,0,0.00026936914919773656
"Kinney","0101000020E610000004D41DF93F2E57C0238FC99C23C24740",0,0,0.00017571330190761824
"Wolf Lake","0101000020E6100000C45D141E91D657C04FD8DF2440674740",0,0,0.00020448576177278105
"Correll","0101000020E61000001F59374A670A58C0FBBA8D55AE9D4640",1,0,0.0006661784928504592
"Jeffers","0101000020E61000002037192180CC57C0A5EB42DB27074640",2,3,0.0006422675760877686
"Erskine","0101000020E61000004D224D96E80058C06493C77228D54740",0,0,0.00033488095866172565
"Ashby","0101000020E61000003F9DBA2D31F457C02B6E632AEB0B4740",0,0,0.0005051350059637219
"Bigfork","0101000020E6100000006D24E1B86957C0D162423F9FDF4740",0,0,0.00011819306025659343
"Center City","0101000020E61000006DE492121A3457C04A60B5907AB24640",6,15,0.0009695621212450208
"Duluth","0101000020E61000007A48FA95EC0857C0AE5E66AC4A634740",0,0,0.00031826724286777223
"Bovey","0101000020E61000005D172ED0D75957C05944C0E5E3A54740",0,0,0.00027101471703435434
"Warren","0101000020E6100000BBBCFF3E413158C0B4F1E3FB17194840",0,0,0.000297454608105051
"Cannon Falls","0101000020E6100000B5417AD5CE3957C0604FB4039D414640",13,7,0.0009823263411711134
"Morris","0101000020E6100000ADAC00CDE4F957C0344F206CF7CA4640",0,0,0.00059293508689251
"Strathcona","0101000020E6100000F8AF2007B30A58C04F885082E0464840",0,0,0.00018706637768398045
"Deerwood","0101000020E610000086E361B9997957C02C1866117D3C4740",0,0,0.0004420630534377002
"Falcon Heights","0101000020E6100000E2599749554B57C0733F0598B67E4640",46,44,0.004645052707888661
"Erhard","0101000020E6100000DD5995DB2C0658C05CB1D40DE63D4740",0,0,0.0003482267727552711
"Lauderdale","0101000020E6100000E0E861E3F84C57C0B097CE34427F4640",39,34,0.004887800094278658
"Denham","0101000020E610000052A4349F413C57C0AD9C33084C2E4740",2,0,0.00040274705062208135
"Wood Lake","0101000020E6100000ACA17B3B4BE257C09083AE475E534640",0,0,0.0009095497135547744
"Emily","0101000020E6100000C5A2E469DB7D57C0CCF6191F4D614740",0,0,0.00031174209802259573
"Kettle River","0101000020E6100000714F16582A3857C0F4547E813D3E4740",0,0,0.00038273251517065033
"Ihlen","0101000020E610000021519559AF1758C0A80FC8919EF44540",1,2,0.0003202658140135399
"Vesta","0101000020E610000058FFD15DA9DA57C0B545F446FE404640",4,2,0.001080886529014493
"Pemberton","0101000020E61000006E59382D287257C02C5AD5F311014640",5,1,0.0010698819829634987
"Starbuck","0101000020E61000009EBD5F9415E257C04730E08452CE4640",0,0,0.0006437369759203314
"Conger","0101000020E61000001E9540C1C36157C0090C9758C0CE4540",2,1,0.0007036083656701447
"Leonard","0101000020E6100000B7061A2E32D157C01A59B1D3ABD34740",0,0,0.00019085217751456198
"Paynesville","0101000020E6100000AB52C4DE2FAE57C0EF98E92170B04640",8,6,0.0007950380137100016
"Kerrick","0101000020E6100000775144E8652557C00E2AA9EF552B4740",0,0,0.000318685155434081
"Walters","0101000020E610000020D923A6186B57C0B131FC1567CD4540",4,3,0.0006574552735482902
"Climax","0101000020E6100000AC0A585D023458C0D12C8E33F0CD4740",0,0,0.00035933120051773843
"Maynard","0101000020E61000003EBC4964FFDD57C06FA7868FED734640",3,6,0.0008599094080837021
"Richmond","0101000020E6100000D013A6DEE3A057C031C30CAD39BA4640",7,2,0.0008541535832897583
"Shelly","0101000020E610000057005FCF733458C061D6BE92A3BA4740",0,0,0.00036992669273999587
"Dundas","0101000020E61000003A8C7B20124D57C0B8F312F8BF364640",11,13,0.001199869146955109
"Willow River","0101000020E61000002A872500643557C0F2E5973605294740",2,2,0.0005059317705750317
"Breezy Point","0101000020E6100000025EBDB0F48D57C00F98F5A2D74D4740",1,0,0.000448619452119794
"Kimball","0101000020E6100000ABA36F4D409357C09E1CC95B3BA84640",3,3,0.0006364472031541477
"New York Mills","0101000020E6100000516E55FDE5D757C025B8652183424740",0,0,0.0003522643318770552
"Milan","0101000020E610000000A1E5A27DFA57C04DEF0A7E3F8E4640",1,0,0.000714414164312841
"Bird Island","0101000020E61000005F79B1C527B957C0772F9B530A624640",1,3,0.0008355093889947085
"Vadnais Heights","0101000020E610000045E8CF26C84457C0FFF7FB6D4C874640",48,43,0.00448357948281785
"Dunnell","0101000020E6100000FCA253839CB157C0C08E38AFBDC74540",0,0,0.0004977385607565975
"Avoca","0101000020E6100000DDB44E274FE957C0FC8DA90984F94540",1,0,0.0005025522225446784
"Grygla","0101000020E6100000F9C1C9FFCAE757C020B6AAC992264840",0,0,0.00013421835275240047
"New Auburn","0101000020E6100000D5B69889D98E57C021167CFA1E564640",4,6,0.0008885370385711513
"Greenfield","0101000020E61000009D31168F0E6C57C0F299F8E0C28C4640",29,24,0.0025162031290762387
"Lakeland","0101000020E61000004E8E9BB3463157C062280F059E794640",28,32,0.002821981913098834
"Redwood Falls","0101000020E6100000A75F18C54CC557C0E91063CEF0484640",11,13,0.0019372137445080144
"Redwood Falls","0101000020E6100000D3D2FC0378C657C0892E2A7CCA454640",11,13,0.0019372137445080144
"Eagan","0101000020E6100000F73BFA5B7D4A57C0396330D591684640",33,42,0.004313629321491967
"Crookston","0101000020E6100000505D55D0CF2658C0DA94D27F29E34740",0,0,0.00041111390911860977
"Minnetonka Beach","0101000020E6100000F2371032B46557C0155529843E784640",36,34,0.004004920422085116
"Dellwood","0101000020E610000063C039CBE53D57C045A6EC5C9E8C4640",35,37,0.003103440543246529
"Lakeland Shores","0101000020E6100000608B6634B93057C0D6C32E5F55794640",23,34,0.0028412139552853417
"Cottage Grove","0101000020E610000098F47577523B57C04F2BACE775684640",32,31,0.00259189507825828
"Minnetrista","0101000020E6100000CBC4FED8646D57C07CA1989CBC774640",37,30,0.0027042420471826583
"Hokah","0101000020E6100000D4BC2D2956D656C02507FB213CE14540",4,8,0.0005790912621738063
"Marine on Saint Croix","0101000020E610000071357A5CEA3157C087BE3F0955994640",13,12,0.0012378292616936977
"Brownsville","0101000020E6100000069A4EE710D256C08DF8200282D94540",4,1,0.0004384592522946367
"Big Falls","0101000020E610000062FBA699CA7357C0CB514DA3FD164840",0,0,4.528310772462202e-05
"Edina","0101000020E61000007291D69E0D5757C0273E9D3919724640",43,45,0.00519105510690568
"Independence","0101000020E6100000DE7BDD5E4A6D57C00BB4C858CC824640",26,35,0.0025186522924866774
"Alexandria","0101000020E61000008801252DEAD757C042CC9FF7F1F04640",1,0,0.0002904585158608537
"Wayzata","0101000020E610000039D07ABFDD6057C006E1804D417C4640",42,39,0.004319308087604313
"Carlton","0101000020E610000008C444DC161A57C00FD976ADDE544740",0,0,0.0003066232764747743
"Little Falls","0101000020E61000005AA0A447F69657C0FC27472E2EFE4640",1,4,0.0007253074187720788
"Austin","0101000020E61000000811E752933E57C00EF7ECA807D64540",4,5,0.0009598628423628244
"Farmington","0101000020E61000002A9DD9E0AA4A57C0EB882F7111544640",18,17,0.001904964420893163
"Oak Park Heights","0101000020E6100000E8A2D988D03357C0715C774327844640",18,25,0.0024223023207331413
"Willmar","0101000020E6100000C908699FA6C357C0E83F5D33938F4640",4,2,0.0009075861330400082
"Hamburg","0101000020E610000090BAA78EB87D57C068FB9BACCD5D4640",10,13,0.0012790817353811538
"Holland","0101000020E61000002C4A4D79720C58C080FDAD357B0B4640",0,0,0.00032746180382842675
"Lynd","0101000020E6100000126832926BF857C0417EACDACA324640",3,4,0.0006914896577827583
"Delavan","0101000020E6100000F63CC2E91C8157C05046955B43E24540",2,1,0.0007992221135585906
"Wolverton","0101000020E6100000ED5270601D2F58C04E39D5BF11484740",0,0,0.00033053758899449423
"Park Rapids","0101000020E6100000539E6ABBACC357C0852A41B452754740",0,0,0.0002359044636544051
"Aldrich","0101000020E6100000B81A73E420BC57C0FDFF15D8F52F4740",0,0,0.00045005756796219525
"Scanlon","0101000020E610000056DA70E7821B57C05F6ABCB26F5A4740",0,0,0.00031425636519605635
"Porter","0101000020E610000052B7F98CBE0A58C05B33617546524640",0,0,0.0005277923022190491
"Tintah","0101000020E610000055DA4B497C1458C0D0C1654262014740",0,0,0.0005132619527489846
"Randolph","0101000020E61000000ED38122454157C0BBA3F8FE54434640",5,8,0.0012254472261537246
"Cass Lake","0101000020E61000008C765BCC5BA657C0FEDB7A6B8CB04740",0,0,0.00016604965225040094
"Palisade","0101000020E6100000282DAAE7505F57C00D2C9D5B2E5B4740",1,0,0.00024458755527819684
"Mapleview","0101000020E6100000D1C47064573E57C077AD128950D84540",2,0,0.0008530876763906758
"Lancaster","0101000020E610000033723BA9523358C08D80BD14CB6D4840",0,0,0.00021471135283542816
"Balaton","0101000020E6100000410D0470BAF757C04034D1A1D41D4640",3,1,0.0005600280519989159
"Holloway","0101000020E6100000A52F714024FA57C089D153353E9F4640",1,2,0.0006797700144552124
"Pipestone","0101000020E6100000CF0159FBF51358C0931E29E07AFF4540",0,0,0.0002811617717251044
"Jasper","0101000020E61000003EA04BBD6D1958C0DE9F27E328ED4540",1,1,0.0005585607896461553
"Jasper","0101000020E610000089008941C11958C00A79FC5A3AEC4540",1,1,0.0005585607896461553
"Biscay","0101000020E6100000B6C5936F889157C0137FC255C5694640",2,1,0.0008591801856644677
"Lamberton","0101000020E6100000864F9E221DD157C098552252851D4640",4,5,0.0008573296103524102
"Elysian","0101000020E6100000CF73571C4A6B57C0939B494F791A4640",4,10,0.0020815647808583083
"Elysian","0101000020E6100000D1E0807C586B57C099879F8BF5184640",4,10,0.0020815647808583083
"Elgin","0101000020E6100000BE2C432DD80F57C0A4B6F29218104640",5,8,0.0007430347927910627
"Rose Creek","0101000020E6100000B62174940E3557C0DCAA21CC5FCD4540",4,4,0.000580049035219584
"New Germany","0101000020E61000008C2EA212447E57C0AA6364976B714640",8,12,0.0013287105041034206
"Hewitt","0101000020E6100000777129B6C8C557C0419AB23B98294740",0,0,0.00041119276460688774
"Spring Park","0101000020E6100000DF899CBE7E6857C0A2E838AECF774640",29,47,0.0035966114590670283
"Elk River","0101000020E61000009FADCDD9486457C01F033A7B69AA4640",17,17,0.0019595028061980295
"Birchwood Village","0101000020E6100000BE575DAE913E57C0AC1F2B2BA5874640",42,48,0.005116656948185894
"Hancock","0101000020E61000008F569CB1E0F257C062824DCCB6BF4640",0,0,0.0005899382335090921
"Alden","0101000020E61000007033E210B36457C0AF10F393B2D54540",1,0,0.0007507702271298413
"Hardwick","0101000020E6100000E95392E3A20C58C029123C2118E34540",0,0,0.00035100414424329345
"Hatfield","0101000020E610000048E03733590C58C08739B28B1CFA4540",1,0,0.0003410798306961794
"Dumont","0101000020E6100000B190F00D141B58C075109201D3DB4640",0,0,0.0004980424570617412
"Effie","0101000020E61000000B6D124BD46857C05D2D46DAAEEB4740",0,0,9.363012661575728e-05
"Virginia","0101000020E6100000B63F3CF4D02057C024B7284329C24740",0,0,0.00020502161249330803
"Tenstrike","0101000020E6100000C304CCD6CBAB57C023447ABF85D44740",0,0,0.00015469074622997657
"Newport","0101000020E6100000DA35E469D73F57C0795D16C8EA6F4640",34,28,0.0034134659374192348
"Freeport","0101000020E61000006E85F3EB14AC57C012804E63D0D44640",2,3,0.0007978168067116546
"Atwater","0101000020E61000000B88B937B5B157C03F34D2B35F914640",3,8,0.000766683114817588
"Gonvick","0101000020E6100000BD8C8677CDE057C0489E39C0A1DE4740",0,0,0.00027120317629055423
"Shevlin","0101000020E61000000FA597209CD057C046EBF50ADCC34740",0,0,0.0002157569611540534
"Kenneth","0101000020E6100000A4D70C78A40458C05DFDD65B8DE04540",0,0,0.0003854613169697139
"Kinbrae","0101000020E6100000305D8A17DEDE57C0B350AB84CCE94540",0,0,0.0005365794830351154
"La Salle","0101000020E610000074F0B31F90A457C04E0425AB17094640",1,1,0.0009327954548553077
"New London","0101000020E61000001CA74DFFB3BC57C02AB3F6AF14A64640",4,2,0.0007086337934297762
"Fridley","0101000020E6100000C43638FC955057C04B1DC59DBC8A4640",58,56,0.0059707228374409884
"Dayton","0101000020E61000008D423F6D715E57C06E915F2864984640",57,58,0.006207373633774701
"Dayton","0101000020E6100000FA0A35DF206157C0CBAC6EA4C19E4640",57,58,0.006207373633774701
"Fisher","0101000020E61000008A50B7972A3358C0E2D9038E4BE64740",0,0,0.0002832087082351981
"Ogema","0101000020E610000021106CDB31FB57C03B0713452D8D4740",0,0,0.00026872306662611343
"Hector","0101000020E6100000A1B7EB4292AD57C0B65E1BADE15E4640",5,6,0.0008082471704316641
"Mounds View","0101000020E61000002F54280A4C4D57C0652A31CAB68D4640",53,49,0.005618863798419903
