OID_,cities_GNIS_FEATU,cities_FEATURE_NA,cities_COUNTY_NAM,cities_POPULATION,cities_SHAPE_Leng,agg_elevation_RANGE,agg_elevation_MEAN,agg_elevation_STD,agg_elevation_MEDIAN,agg_weather_Join_Count,agg_weather_max_tmpf,agg_weather_min_tmpf,agg_weather_precip,agg_observations_Point_Count,agg_landcover_CLASS_1,agg_landcover_CLASS_2,agg_landcover_CLASS_3,Shape_Length,Shape_Area
229,2397171,Waldorf,Waseca,200,4040.156251230000180,46,1076.835154826957478,7.584806679889081,1079,1,74.603156868421053,53.888944000000002,0.000000000000000,0,506,574,5,4040.156251225915639,980184.366602532798424
230,2396194,Peterson,Fillmore,234,4792.133525590000318,384,793.772151898733455,88.343826210700996,758,1,68.151475562841526,51.988855628415308,0.000327868852459,0,423,326,669,4792.133525594094863,1280856.071581144584343
231,2396080,Ormsby,Martin,45,2885.694993420000174,10,1203.080348499515821,1.883420061308267,1204,1,75.488947026315785,54.722633000000002,0.000000000000000,0,477,532,4,2885.694993421445361,259037.541322179051349
232,2393440,Brownsdale,Mower,644,8791.211161339999308,36,1280.313469387754822,6.721128899048723,1280,1,71.170163524590166,52.331147699453545,0.000273224043716,0,853,279,98,8791.211161337007070,1103680.272919534239918
233,2393654,Courtland,Nicollet,742,12634.072628600000826,242,927.419414647062126,67.447747266196345,938,1,72.081130257861631,51.073209899371065,0.000188679245283,0,1200,4864,1492,12634.072628626017831,6799026.805098253302276
234,2393721,Darwin,Meeker,347,9847.890052889999424,81,1117.991410637596573,14.473615842589014,1123,1,70.530819180327867,50.808522158469941,0.000273224043716,0,1175,3700,1192,9847.890052888638820,5462432.402873564511538
235,2395361,Mizpah,Koochiching,57,12917.302884200000335,64,1391.639000805798332,16.675561556723618,1398,1,66.653442010928970,45.902296557377049,0.000163934426230,0,708,4543,3427,12917.302884233875375,7820476.682401564903557
236,2395925,Spicer,Kandiyohi,1107,14065.462562599999728,69,1180.957731115352544,10.679688832780206,1181,1,72.457368210526326,55.660525710526315,0.000000000000000,0,1979,751,934,14065.462562566346605,3301646.696343157440424
237,2395269,Northrop,Martin,221,3199.971934640000200,14,1143.411392405063907,2.840996764899759,1142,1,75.488947026315785,54.722633000000002,0.000000000000000,0,296,27,2,3199.971934641378994,288262.445915396616329
238,2395330,Millerville,Douglas,100,8875.667826400000195,60,1388.466059916570885,9.573819779268945,1390,1,72.438419394736840,55.006843578947368,0.000000000000000,0,231,2143,253,8875.667826402579522,2366590.317208635620773
239,2396182,Perley,Norman,112,3191.964932679999947,2,874.694483734087953,0.481641004663539,875,1,68.635406754098369,47.673771743169404,0.000054644808743,0,296,407,0,3191.964932684264113,636731.599237921182066
240,2394369,Hibbing,Saint Louis,16064,97377.829286399995908,453,1434.836540883459293,92.265363601328929,1444,1,65.921638770491811,46.552460846994528,0.000382513661202,0,43020,12190,480632,97377.829286448977655,482337104.091361820697784
241,2397388,Wyoming,Chisago,8070,31928.902827400001115,68,899.922908509791000,11.283258902137833,900,1,73.243685657894744,54.230001736842098,0.000000000000000,10,13243,12767,36541,31928.902827447949676,56306628.228767454624176
242,2395349,Minnesota Lake,Blue Earth,5,3528.149309110000104,30,1044.008787632219310,5.491846541239816,1043,1,74.603156868421053,53.888944000000002,0.000000000000000,0,1416,2954,1790,3528.149309108587204,197782.974245549296029
243,2395932,Spring Hill,Stearns,68,7608.177835970000160,60,1254.878874582738945,11.924520889633742,1257,1,69.435932293785314,50.555255305084742,0.000338983050847,0,226,1819,38,7608.177835970824162,1867275.756665609078482
244,2395934,Spring Lake Park,Ramsey,204,1617.600366290000011,59,903.914490101481306,10.064540089449819,908,1,73.463934398907099,54.988852519125679,0.000054644808743,0,5658,1,324,1617.600366289591648,135247.183122943271883
245,2396033,Taunton,Lyon,135,6654.575685419999900,30,1172.291191709844497,5.596986772246844,1172,1,76.819997026315789,54.466846631578939,0.000000000000000,0,523,2257,118,6654.575685418653848,2606588.921608691569418
246,2396296,Quamba,Kanabec,108,6485.559861529999580,64,1017.875123885034895,13.057138500343763,1014,1,70.209181836065568,49.737376486338796,0.000327868852459,0,392,920,712,6485.559861532919967,1806306.904007470468059
247,2393698,Currie,Murray,221,5901.109861040000396,57,1502.199112238428825,16.899521756844845,1504,1,71.817379000000003,51.826558480874311,0.000273224043716,0,633,720,222,5901.109861035944050,1412576.712334415409714
248,2395818,Mahtomedi,Washington,8151,30765.510092100001202,144,958.944241316270222,39.847151584332764,950,1,73.463934398907099,54.988852519125679,0.000054644808743,0,7699,252,8456,30765.510092103082570,14746031.876667428761721
249,2393967,Apple Valley,Dakota,56318,28063.440262600001006,240,981.565179628896317,37.447481786639749,976,1,74.032461289617487,55.509181382513660,0.000000000000000,12,42896,1868,5870,28063.440262596406683,45563719.023816071450710
250,2396511,Saint Paul,Ramsey,312040,60578.875867100003234,389,849.760869969795635,89.549815518200035,879,1,71.867168685534594,53.463020383647802,0.000000000000000,117,138347,844,22000,60578.875867149341502,145131257.515840977430344
251,2393647,Cottonwood,Lyon,1145,14896.165966399999888,31,1069.655974700699744,6.983200491558345,1070,1,73.248524666666668,52.917376830601093,0.000655737704918,0,2124,437,1875,14896.165966393729832,3973325.127656918484718
252,2395250,North Branch,Chisago,11115,42991.052496199998131,108,886.478014549656450,28.947086874132726,895,1,70.462951622950825,49.659673486338797,0.000273224043716,0,19912,51080,37756,42991.052496204058116,97855709.277747005224228
253,2395211,New Prague,Scott,4698,16847.300748400000884,121,991.992101526444230,19.471815684618651,991,1,71.169609932960896,51.600894849162010,0.000167597765363,2,8116,2517,660,16847.300748369994835,5901887.567208504304290
254,2395180,Nevis,Hubbard,384,6741.259276259999751,60,1454.715608919382703,14.975305456460342,1457,1,66.745901021857918,46.006557469945349,0.000054644808743,0,1149,643,1105,6741.259276257010242,2618641.629410116933286
255,2395443,Isanti,Isanti,7022,35599.821394899998268,101,939.535006784259849,13.921165266157278,940,1,73.243685657894744,54.230001736842098,0.000000000000000,0,7023,5137,2647,35599.821394886814232,13273328.510048393160105
256,2397401,Zimmerman,Sherburne,6383,19287.765914600000542,55,976.211007545497182,8.875713483517380,977,1,73.243685657894744,54.230001736842098,0.000000000000000,0,5753,1735,3776,19287.765914578278171,10142828.015370033681393
257,2396517,Saint Peter,Nicollet,12066,33567.868067600000359,246,834.020253302763763,70.425344094586777,833,1,76.808199092896174,53.022621846994539,0.000000000000000,4,11464,2438,4338,33567.868067617549968,16461808.832173468545079
258,2397135,Victoria,Carver,10968,35121.867736899999727,133,973.493943257890464,30.724383448005643,968,1,73.313443251366124,53.397379956284148,0.000218579234973,1,10690,5857,14836,35121.867736859283468,28250041.268079742789268
259,2395389,Montrose,Wright,3837,37571.438362699998834,89,977.572670807450095,15.554218341831028,979,1,75.176317657894742,54.798421473684215,0.000000000000000,1,3152,4915,801,37571.438362742810568,7994131.501508907414973
260,2395831,Mankato,Blue Earth,44688,125097.560140000001411,285,935.419788245165932,90.294871344431982,991,1,74.350163890710391,54.677049360655737,0.000163934426230,15,41217,7603,8474,125097.560139653171063,50762038.588426880538464
261,2395969,Stillwater,Washington,19464,29211.931037999998807,312,878.467665104221624,72.152573463937699,900,1,73.463934398907099,54.988852519125679,0.000054644808743,4,18795,2283,5142,29211.931037999060209,23631796.788194578140974
262,2395894,Skyline,Blue Earth,286,4136.285769520000031,223,949.111510791366300,59.741576064472433,981,1,74.350163890710391,54.677049360655737,0.000163934426230,0,326,13,207,4136.285769522396549,499171.420198134728707
263,2394320,Hastings,Dakota,22301,30164.386852700001327,267,774.317711205044588,72.668854694063825,792,1,74.413683473684202,54.826841289473684,0.000000000000000,3,19643,3134,9836,30164.386852692230605,28190158.435659598559141
264,2396114,Owatonna,Steele,26647,84464.346341299999040,180,1177.558109280132385,34.466682417554900,1181,1,73.594204473684201,55.527897500000002,0.000000000000000,0,32775,7604,3479,84464.346341310942080,39410213.847309261560440
265,2394999,Marble,Itasca,611,18148.527051199998823,185,1414.758720024917466,34.982784030931853,1416,1,65.921638770491811,46.552460846994528,0.000382513661202,0,1450,72,11358,18148.527051218199631,11598755.438981832936406
266,2394772,Floodwood,Saint Louis,512,27350.765141399999266,56,1261.093996361430072,14.971783255619863,1260,1,66.225573431693988,44.064919677595633,0.000163934426230,0,1075,78,3784,27350.765141394702368,4467280.145496710203588
267,2394527,Detroit Lakes,Becker,9990,60212.699249600002076,104,1348.724950649042739,15.900531504970466,1348,1,70.898950052631577,53.344213157894735,0.000000000000000,0,16068,6271,27766,60212.699249581164622,45129172.015449836850166
268,2397226,Waverly,Wright,1999,28293.948724900001253,85,985.365407397655758,23.431655254300125,995,1,75.176317657894742,54.798421473684215,0.000000000000000,0,2371,2082,3149,28293.948724858415517,6835093.770819560624659
269,2396034,Taylors Falls,Chisago,1067,21180.803799699999217,401,912.689938900204538,90.725177057610466,942,1,70.462951622950825,49.659673486338797,0.000273224043716,0,2224,2988,7115,21180.803799676788913,11094844.808805542066693
270,2396542,Sauk Rapids,Benton,13730,47581.317943499998364,159,1067.572100822158291,32.457594651192224,1077,1,69.445903000000001,47.887213972677593,0.000546448087432,0,13587,2395,2458,47581.317943458911031,16621318.373217688873410
271,2396049,Thief River Falls,Pennington,8647,36697.827345999998215,40,1124.784031413611729,5.575830125207599,1125,1,72.125791578947371,49.403163947368419,0.000000000000000,0,12632,3147,1804,36697.827345952253381,15815524.639209939166903
272,2396014,Swanville,Todd,5,2619.736348739999812,112,1191.163903061223436,25.228356010866442,1184,1,69.320981863387985,49.905576431693994,0.000491803278689,0,635,502,429,2619.736348735019874,131314.928548606549157
273,2394151,Bertha,Todd,554,9590.046593529999882,47,1396.764555342291260,8.472013932223822,1398,1,69.002293786885247,49.479672562841529,0.000163934426230,0,780,1387,962,9590.046593534761996,2810303.892736127600074
274,2394249,Grey Eagle,Todd,327,3830.567191510000157,24,1220.723902439024641,4.035073595030378,1220,1,69.320981863387985,49.905576431693994,0.000491803278689,0,438,549,35,3830.567191511990131,918014.012410108000040
275,2396449,Rushford,Fillmore,1860,10542.531692099999418,459,784.651802458847897,96.288196510415389,741,1,68.151475562841526,51.988855628415308,0.000327868852459,0,2690,764,1350,10542.531692116264821,4317895.766288042999804
276,2397145,Vining,Otter Tail,66,8035.710608919999686,86,1387.935321913760390,15.409481086446766,1383,1,68.993442076502731,51.779345278688524,0.000000000000000,0,497,2008,886,8035.710608917215723,3055359.598450883291662
277,2396107,Ottertail,Otter Tail,643,16066.433562000000165,55,1337.528045292705428,13.349063652301226,1340,1,68.993442076502731,51.779345278688524,0.000000000000000,0,3144,6818,7179,16066.433561999187077,15428221.182460002601147
278,664666,Lake City,Goodhue,896,13416.156898200000796,463,723.384377894413205,60.709847104991148,709,1,71.666315078947378,54.651580315789474,0.000000000000000,0,8200,933,3800,13416.156898247540084,2136011.176120700780302
279,2393683,Crystal,Hennepin,23083,33906.142454100001487,130,883.974097892106442,23.752537246347295,877,1,79.324885381679394,60.390535969465645,0.000458015267176,6,16042,115,678,33906.142454053268011,15147316.239725938066840
280,2395606,Lake Wilson,Murray,251,8236.002248630000395,56,1659.319870009285296,13.946419047705840,1652,1,74.513157526315780,55.636838631578954,0.000000000000000,0,628,885,649,8236.002248630158647,1944822.391049871221185
281,664474,Hill City,Aitkin,618,14724.462582100000873,158,1304.675582127123334,26.468491338257632,1300,1,66.225573431693988,44.064919677595633,0.000163934426230,0,1368,182,1642,14724.462582106560149,2847212.068385283928365
282,2394269,Hallock,Kittson,892,10061.955717099999674,34,813.585124783790548,6.644795316383620,815,1,71.329995973684206,47.527367052631583,0.000000000000000,0,2518,895,631,10061.955717067326987,3643168.021765463054180
283,2396568,Sedan,Pope,45,6395.134713270000248,47,1341.810063784551403,10.908325453785615,1347,1,71.123934704918028,52.549508885245906,0.000163934426230,0,275,1039,95,6395.134713269497297,1270264.895703841000795
284,2396057,Olivia,Renville,2334,21096.172617699998227,44,1077.309075094230820,5.766439078256034,1079,1,74.200526842105262,53.420001342105266,0.000000000000000,0,4364,2196,320,21096.172617713553336,6202414.234616982750595
285,2394156,Bethel,Anoka,472,7336.750889250000000,21,927.945376768674123,2.713895637388324,929,1,73.243685657894744,54.230001736842098,0.000000000000000,0,736,329,1916,7336.750889254818503,2698611.072598563041538
286,2397380,Wrenshall,Carlton,441,9629.463354740000796,155,1042.945709684847088,20.499037370642167,1045,1,66.882103289473690,50.108947684210527,0.000000000000000,0,1178,1029,2099,9629.463354742496449,3874574.873041251674294
287,2437910,Nowthen,Anoka,4529,38224.819283600001654,118,924.653295808028702,18.008936529387636,925,1,73.243685657894744,54.230001736842098,0.000000000000000,0,10756,49225,41210,38224.819283551478293,91106993.546853393316269
288,2395676,Lengby,Polk,91,4401.879630239999642,81,1380.862215909090992,18.017101840365921,1386,1,71.448422631578950,51.312103526315788,0.000000000000000,0,378,133,194,4401.879630242741769,635653.491887521580793
289,2396098,Osseo,Hennepin,2681,6939.906982079999580,16,885.492829827916125,4.105264798602419,886,1,79.324885381679394,60.390535969465645,0.000458015267176,0,2084,3,0,6939.906982075048290,1873423.723724858136848
290,2395966,Stewart,McLeod,489,6381.810272640000221,34,1058.252608695652953,6.128487803686074,1057,1,71.147542125683060,51.151803803278689,0.000109289617486,0,1069,1149,70,6381.810272643677308,2078177.223481856286526
291,2394273,Ham Lake,Anoka,16489,38549.392692100002023,46,900.959111696768787,6.792246758717251,900,1,73.243685657894744,54.230001736842098,0.000000000000000,1,27724,22262,53136,38549.392692146953777,92816130.548878207802773
292,2393928,Alpha,Jackson,101,5131.582336280000163,26,1378.236507936509042,5.758880005400695,1381,1,72.849946212290504,52.566254944134080,0.000446927374302,0,319,260,55,5131.582336281143398,561044.429713063407689
293,2394633,Elba,Winona,128,11126.006115399999544,429,872.134436750550435,140.143305541931966,810,1,69.843514956043961,51.683295027472525,0.000494505494505,0,666,740,4514,11126.006115373673310,5331762.639975280500948
294,2394043,Avon,Stearns,1647,28323.790774299999612,136,1140.585294117644708,19.857588407217900,1132,1,69.840329163934427,50.023606579234972,0.000491803278689,0,2410,1094,1262,28323.790774346041871,4279671.367248828522861
295,2394271,Halma,Kittson,57,8070.792102139999770,23,997.934902537698349,3.836272065110382,998,1,66.524590245901635,45.631802530054642,0.000327868852459,0,442,1528,754,8070.792102137007532,2447166.086180088110268
296,2393405,Breckenridge,Wilkin,3343,21620.537195400000201,25,959.892726533929363,4.781548345473500,961,1,73.982631789473686,52.306839447368418,0.000000000000000,1,4857,1597,984,21620.537195418692136,6685556.240316007286310
297,2394799,Fosston,Polk,1416,21914.748984999998356,55,1280.779042904293647,14.031148390511209,1282,1,71.448422631578950,51.312103526315788,0.000000000000000,0,2958,1949,1163,21914.748985005360737,5465079.753069333732128
298,2395692,Lewiston,Winona,1521,10857.204116799999611,112,1206.325562260012475,17.643375196238470,1211,1,69.843514956043961,51.683295027472525,0.000494505494505,0,1918,1607,123,10857.204116792518107,3265248.847025729715824
299,2396082,Oronoco,Olmsted,1808,20086.311376199999359,217,991.296405488148707,33.479499384210662,988,1,72.893160736842106,53.329997710526321,0.000000000000000,0,3894,1900,3066,20086.311376246107102,7934111.886000812053680
300,2395448,Jackson,Jackson,3328,33532.318308299996716,174,1403.148731466227673,46.322564562882974,1414,1,72.849946212290504,52.566254944134080,0.000446927374302,0,6987,4002,4216,33532.318308322668599,13686985.682757252827287
301,2395790,Lyle,Mower,527,6479.792604999999639,39,1193.956644674832887,9.808486854656405,1197,1,73.366842342105258,54.144741736842100,0.000000000000000,0,939,860,389,6479.792604999244759,1961415.873330372385681
302,2395608,Lakefield,Jackson,1739,9744.012925049999467,72,1479.676631141149073,13.471780952132878,1481,1,72.849946212290504,52.566254944134080,0.000446927374302,0,2250,1196,395,9744.012925054397783,3461973.493729874957353
303,2394200,Blue Earth,Faribault,3157,20951.262412100000802,59,1073.369341242584824,14.961942938327530,1079,1,73.571148912568304,52.904590841530052,0.000546448087432,0,5935,1270,2403,20951.262412064130331,8637304.337613979354501
304,2397160,Wadena,Wadena,4203,34314.607472199997574,74,1341.648372565195132,13.723120835894418,1345,1,69.002293786885247,49.479672562841529,0.000163934426230,0,8026,3478,4225,34314.607472164287174,13541533.797612665221095
305,2396325,Raymond,Kandiyohi,790,11862.464760799999567,32,1077.226984126983552,5.880697678867034,1079,1,72.148853393442621,51.805901278688530,0.000273224043716,0,1344,852,324,11862.464760841899988,2216695.503758793696761
306,2394887,Ghent,Lyon,375,5237.009765980000338,12,1163.508639308854754,3.181247511513866,1163,1,76.819997026315789,54.466846631578939,0.000000000000000,0,577,306,31,5237.009765977699317,829838.715122188557871
307,2393676,Cromwell,Carlton,243,9818.790421179999612,54,1316.206938004465201,11.136466653525986,1317,1,65.193408296089387,44.748826033519549,0.000000000000000,0,832,1060,3932,9818.790421175857773,5249698.404554089531302
308,2394854,Garfield,Douglas,350,10408.014761399999770,55,1430.714346895072367,10.981870779399602,1430,1,56.646569194029851,40.822683910447765,0.000149253731343,0,735,1253,330,10408.014761428181373,2096582.256034109741449
309,2395527,Kiester,Faribault,483,5039.983413519999885,89,1245.576986754967038,18.651581441210123,1247,1,73.996847105263157,54.258419999999994,0.000000000000000,0,795,399,27,5039.983413515440589,1090532.409533528611064
310,2396508,Saint Marys Point,Washington,350,4951.466501820000303,33,691.058348294434040,7.474505283212992,691,1,73.706885366120218,54.965245754098355,0.000218579234973,0,640,17,426,4951.466501819219047,996738.974709729547612
311,2394661,Ellendale,Steele,675,10018.301513399999749,72,1271.494349100041518,14.562133928200417,1270,1,72.098688677595632,51.736066748633881,0.000546448087432,0,1120,1047,241,10018.301513433018044,2159463.384024644736201
312,2397072,Twin Lakes,Freeborn,133,5065.139660830000139,56,1264.941136208076614,10.034196755444039,1263,1,72.580797369318191,52.340001375000000,0.000511363636364,0,458,505,546,5065.139660834813185,1315487.539025794714689
313,2394755,Felton,Clay,176,6472.115052959999957,8,912.460774237754890,2.093175475973166,913,1,70.929179797814214,50.143608196721310,0.000163934426230,0,446,2462,7,6472.115052956130057,2623650.116878305096179
314,2394729,Fairfax,Renville,1224,10806.456178700000237,23,1037.230126650498732,4.741313288013052,1040,1,74.292132907103834,53.047212508196722,0.000000000000000,0,1809,1874,35,10806.456178694239497,3351630.223671675194055
315,2397141,Villard,Pope,226,6896.149038509999627,41,1360.911567476949813,6.272665214448678,1360,1,56.646569194029851,40.822683910447765,0.000149253731343,0,719,1339,323,6896.149038511133767,2147870.514968028292060
316,2394107,Bejou,Mahnomen,89,4257.900301800000307,11,1219.678271308523790,1.298154896487719,1220,1,66.671146535519128,46.994099898907109,0.000109289617486,0,375,456,16,4257.900301799244517,742429.662392751895823
317,2393443,Bruno,Pine,87,6428.386392360000173,42,1148.671858774662724,7.236903094287714,1150,1,72.076064699453553,46.662624019125680,0.000000000000000,0,482,825,1555,6428.386392364411222,2582541.204180581495166
318,2393574,Clontarf,Swift,130,11176.490443500000765,20,1041.551593197953480,3.552110412321372,1041,1,71.123934704918028,52.549508885245906,0.000163934426230,0,790,3985,1292,11176.490443522838177,5442048.990948732942343
319,2397316,Williams,Lake of the Woods,179,6343.356913280000299,40,1150.532194948415508,6.663157285778101,1150,1,66.781312136612030,44.984589409836069,0.000546448087432,0,652,521,1639,6343.356913281346351,2527043.436189098283648
320,2397255,Wendell,Grant,167,6429.912291249999726,31,1139.188132635253851,7.538049995495567,1140,1,72.684739210526317,55.347891078947370,0.000000000000000,0,451,2387,27,6429.912291252669093,2575820.280726912897080
321,2395587,Lake Bronson,Kittson,175,5606.339073309999549,29,954.082113303627466,6.118832122721047,955,1,71.329995973684206,47.527367052631583,0.000000000000000,0,693,595,292,5606.339073311820357,1416002.210277740610763
322,2394880,Genola,Morrison,70,6710.810873890000039,36,1156.979545454546951,8.219961279090962,1158,1,68.688523967213115,49.514098125683063,0.000601092896175,0,316,518,61,6710.810873893988173,806153.987221530638635
323,2395435,Iron Junction,Saint Louis,109,7358.378302830000393,48,1379.990944372576223,11.469268419644607,1380,1,65.872457628415290,48.720329890710381,0.000054644808743,0,301,38,1977,7358.378302830394205,2093624.366350312950090
324,2395156,Nashwauk,Itasca,957,43540.084471499998472,278,1492.255376402903721,55.242364051906890,1481,1,65.921638770491811,46.552460846994528,0.000382513661202,0,3814,185,41606,43540.084471510075673,41118042.198857195675373
325,2395708,Lilydale,Dakota,803,12725.547719399999551,277,726.107963875205201,56.341566979858044,700,1,73.706885366120218,54.965245754098355,0.000218579234973,0,644,19,1788,12725.547719365056764,2186170.244950687512755
326,2394126,Beltrami,Polk,87,9661.689407969999593,15,902.558609958507873,2.359178070003382,903,1,74.333159184210530,49.436316947368425,0.000000000000000,0,596,4968,216,9661.689407967665829,5207344.053114577196538
327,2393484,Butterfield,Watonwan,596,7742.932092689999990,23,1185.247706422017700,5.228349550901509,1184,1,74.977368499999997,55.058947578947361,0.000000000000000,0,949,170,93,7742.932092690361060,1092277.763740958413109
328,2395506,Kennedy,Kittson,173,6987.355882150000070,10,825.447389558232885,2.246247029094241,826,1,66.524590245901635,45.631802530054642,0.000327868852459,0,828,415,0,6987.355882147297962,1116594.139535004971549
329,2395392,Moorhead,Clay,44583,96407.023830599995563,65,903.165044727784334,8.061456602925617,905,1,72.419344502732244,52.315408431693989,0.000109289617486,2,42026,17046,4778,96407.023830593112507,57459565.459555476903915
330,2394103,Becker,Sherburne,4960,63167.365974799999094,150,960.864899239702822,19.505239663627400,965,1,64.800193611650485,46.281168815533988,0.000776699029126,0,9607,17106,8744,63167.365974838074180,31872720.606308326125145
331,2393681,Crosslake,Crow Wing,2466,41998.499192900002527,196,1237.836164039079222,19.739611597212846,1238,1,68.352129398907095,47.040328617486338,0.000109289617486,0,9220,2354,91797,41998.499192885603406,93060016.198557853698730
332,2393898,Albany,Stearns,2802,23118.278199299998960,124,1189.167483159835001,31.290112708497482,1186,1,69.320981863387985,49.905576431693994,0.000491803278689,0,4442,1170,889,23118.278199345382745,5855013.500798163004220
333,2396502,Saint Martin,Stearns,313,7786.177887810000357,88,1221.965503568597569,18.555401739319844,1220,1,69.435932293785314,50.555255305084742,0.000338983050847,0,582,1770,167,7786.177887810842549,2267424.584749724715948
334,2397130,Vernon Center,Blue Earth,326,4609.594043179999971,98,1018.283258594917015,20.940117571558641,1027,1,72.081130257861631,51.073209899371065,0.000188679245283,0,546,598,186,4609.594043180140034,1203669.150104715256020
335,2395888,Silver Lake,McLeod,871,8321.313470249999227,31,1053.916101694914687,6.805574364470094,1051,1,70.530819180327867,50.808522158469941,0.000273224043716,0,964,102,104,8321.313470245258941,1054137.976603278890252
336,2395213,New Richland,Waseca,1229,7664.517791119999856,30,1181.391860465117816,4.971072485384431,1181,1,72.098688677595632,51.736066748633881,0.000546448087432,0,1490,228,0,7664.517791115937143,1536404.478879351634532
337,2396406,Rockford,Hennepin,447,8321.758874339999238,169,949.621230896324050,36.540251846198217,948,1,75.176317657894742,54.798421473684215,0.000000000000000,0,4088,1565,1639,8321.758874341081537,762241.983592888573185
338,2397058,Trosky,Pipestone,96,11608.297520699999950,94,1676.774932282687814,21.286279852285571,1674,1,76.644740631578955,52.917898447368422,0.000000000000000,0,345,3462,257,11608.297520745280053,3657871.477882699109614
339,2394775,Florence,Lyon,28,3852.719941280000057,21,1724.789999999999964,4.383214193564729,1725,1,74.513157526315780,55.636838631578954,0.000000000000000,0,238,20,50,3852.719941280115563,270171.898716862138826
340,2395761,Longville,Cass,155,14705.434231600000203,53,1335.211561621837745,7.319993107020570,1335,1,68.352129398907095,47.040328617486338,0.000109289617486,0,940,30,1524,14705.434231614199234,2241587.456590542104095
341,2395096,Mendota,Dakota,209,4743.038766839999880,201,775.847692307693364,55.161942308895348,761,1,73.706885366120218,54.965245754098355,0.000218579234973,0,440,0,195,4743.038766835822571,574104.854059911100194
342,2395300,Odin,Watonwan,119,4471.429989739999655,23,1209.060434372048348,3.982508047645895,1211,1,74.977368499999997,55.058947578947361,0.000000000000000,0,370,636,44,4471.429989740691781,957861.770397367421538
343,2393784,Centerville,Anoka,3912,12826.702951999999641,41,899.262856324307904,9.859205512604586,902,1,73.463934398907099,54.988852519125679,0.000054644808743,1,3915,748,2250,12826.702951966064575,6284649.842575782909989
344,2394090,Bayport,Washington,3826,13670.382771700000376,202,746.653682992669587,64.130537211669434,728,1,73.463934398907099,54.988852519125679,0.000054644808743,0,3590,665,961,13670.382771707181746,4688693.037440305575728
345,2394836,Funkley,Beltrami,18,8863.762060339999152,21,1385.354577642892309,5.591038111889946,1388,1,66.653442010928970,45.902296557377049,0.000163934426230,0,106,432,1408,8863.762060341461620,1776436.791699118213728
346,2396028,Tamarack,Aitkin,62,12911.923450599999342,28,1268.368384744260311,5.073607963317752,1269,1,62.286498908333336,39.016999149999997,0.000166666666667,0,521,1245,8360,12911.923450604259415,9122093.296350685879588
347,2393560,Cleveland,Le Sueur,759,5956.160909809999794,62,1031.501856435643731,16.760765611402704,1040,1,76.808199092896174,53.022621846994539,0.000000000000000,0,986,567,42,5956.160909812524551,1443245.188272420782596
348,2396522,Saint Vincent,Kittson,56,7173.627488330000233,39,784.342400000000453,8.373895284752543,786,1,66.398688677595629,47.240000038251367,0.000491803278689,0,693,1735,701,7173.627488331166205,2813928.786360368598253
349,2394754,Federal Dam,Cass,125,22150.605930900001113,39,1301.404822335026893,6.943298683951038,1299,1,67.254424972677597,48.720327459016396,0.000218579234973,0,838,76,4587,22150.605930926627479,4953591.064884050749242
350,2394930,Goodridge,Pennington,108,3157.082313030000023,4,1168.476459510357927,1.066927708064923,1168,1,71.116848184210525,49.914737157894734,0.000000000000000,0,354,162,13,3157.082313032928141,477868.099679637642112
351,2396006,Sunfish Lake,Dakota,527,8083.011848950000058,177,960.649979398434539,40.113960846051604,966,1,73.706885366120218,54.965245754098355,0.000218579234973,0,3157,199,1472,8083.011848952105538,4373961.329618715681136
352,2393557,Clements,Redwood,151,4048.405750240000089,10,1051.631627056674461,2.501287731208417,1051,1,75.725789105263161,53.571579763157899,0.000000000000000,0,465,586,35,4048.405750242201066,983201.719391135266051
353,2394231,Boy River,Cass,26,5681.690477119999741,49,1308.841423948219244,14.653906972480748,1299,1,67.254424972677597,48.720327459016396,0.000218579234973,0,139,94,996,5681.690477121643198,1106011.911177016329020
354,2396531,Sanborn,Redwood,320,11240.262223699999595,82,1070.482628646346257,20.539613494182717,1080,1,71.248372209302332,52.514770616279073,0.000348837209302,0,1035,4373,695,11240.262223670497406,5489202.724148682318628
355,2395955,Staples,Wadena,855,14227.155889100000422,63,1276.349224834407096,11.922403662606829,1279,1,69.002293786885247,49.479672562841529,0.000163934426230,0,5211,4262,4269,14227.155889073044818,6541765.129463930614293
356,2395201,New Hope,Hennepin,21870,30042.965695800001413,113,915.257119609439428,21.657821423372397,912,1,79.324885381679394,60.390535969465645,0.000458015267176,4,14298,99,340,30042.965695803501148,13257507.190269783139229
357,2395346,Minneiska,Winona,46,4002.569656359999954,525,769.220071684586401,164.796201799657439,676,1,72.393770316939893,52.046884377049182,0.000491803278689,0,375,67,2354,4002.569656358550674,619905.309055973659270
358,2395418,Motley,Cass,13,2861.246086980000200,27,1226.104499274311593,5.974645192395274,1227,1,69.002293786885247,49.479672562841529,0.000163934426230,0,1629,916,1587,2861.246086981692315,489706.243403368920553
359,2397057,Trommald,Crow Wing,103,17744.922123600001214,462,1216.947016958087488,34.011778496029983,1218,1,68.352129398907095,47.040328617486338,0.000109289617486,0,913,241,10229,17744.922123626096436,10239527.198140129446983
360,664666,Lake City,Wabasha,4414,19234.181517599998188,463,723.384377894413205,60.709847104991148,709,1,71.666315078947378,54.651580315789474,0.000000000000000,0,8200,933,3800,19234.181517616805650,9501955.626011716201901
